field_id,centroid_lat,centroid_lon,area_sqm,source_cell,ndvi_apr,ndvi_may,ndvi_june,ndvi_apr_june_change,ndre_apr,ndre_may,ndre_june,ndwi_apr,ndwi_may,ndwi_june,ndyi_apr,ndyi_may,ndyi_june,valid_pixel_fraction,baseline_rule_pass,sunflower_candidate_score,candidate_tier,training_label,label_method,label_provenance,real_pu_spent
7JXRVXHH+FX89,29.87868,76.980037,1170.7323,390e6824,0.48935216975708795,0.45496967070632516,0.22825545859005716,0.2610967111670308,0.27988217015647227,0.2537638381951385,0.13193909052966368,0.017137299356464707,-0.006655115354806181,-0.059293545599858694,0.2587368105434709,0.3107885837554931,0.14078872226592568,1.0,False,0.4881,B,SUNFLOWER_WEAK_POSITIVE_MEDIUM,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXRVXHP+WQF5,29.879746,76.986905,3630.7979,390e6824,0.153418270028418,0.1028751178156762,0.09640174851353679,0.05701652151488122,0.0866507872318228,0.05391830175760247,0.04472049190995417,-0.10831261142378763,-0.1679195175568263,-0.13100782675402503,0.17731995508074763,0.1697157986816906,0.10100812453865296,1.0,False,0.3198,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXRVXHJ+3G8R,29.87762,76.981402,4213.931,390e6824,0.15154440829619056,0.15124870730297904,0.32676093617365476,-0.1752165278774642,0.09132894137430758,0.03038007927409906,0.16679540021522413,-0.0977269456766191,-0.19234333524391767,-0.0010753136344387113,0.17674592350210463,0.29361575785410277,0.15565286842840056,1.0,False,0.1793,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXRVXCM+GHJV,29.871507,76.983801,50129.7659,390e6824,0.1788612686166608,0.12827476268841154,0.11867623386380721,0.06018503475285358,0.10228045234387668,0.07155089414217165,0.062385490681496014,-0.11096902550747874,-0.1458301489048257,-0.11545785943981389,0.20787630565464493,0.1943130695185176,0.10988925899713985,1.0,False,0.3167,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXVV2MH+4J6F,29.882782,77.02902,21.0212,390e67f4,0.2758505046367645,0.2665872037410736,0.20185010631879172,0.07400039831797281,0.07509108353406191,0.10194471776485443,0.04683749657124281,-0.10132316313683987,-0.13249921798706055,-0.13832841565211615,0.1720366533845663,0.26655030250549316,0.144436905781428,0.917,False,0.3072,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXVV2JH+Q3JM,29.881923,77.027652,2670.6922,390e67f4,0.1354699948536498,0.10372279439653669,0.0776109676630724,0.057859027190577395,0.07205137812665531,0.055698028377124245,0.031220686289348768,-0.11416201841618334,-0.15362014540604182,-0.1558955645986966,0.1554517245718411,0.1508822248663221,0.11957574976342067,0.917,False,0.3211,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXVV2GM+533W,29.875312,77.032641,3711.7285,390e67f4,0.18834632812511354,0.1935452211470831,0.17863081643978754,0.009715511685326,0.11767690956947348,0.1355417944668304,0.12888810747591337,-0.06738304571499902,-0.07880451787135652,-0.044664939137412214,0.183327522187952,0.18254469484090802,0.12705836947711685,0.833,False,0.2446,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXVV2FJ+PG6F,29.874288,77.0313,4307.8339,390e67f4,0.2349022783997918,0.22452914839496413,0.2157725404415812,0.019129737958210602,0.13430008799040402,0.1424428357913786,0.14059961218462916,-0.08583721668034995,-0.09187951354423955,0.007678672227831113,0.2109097553556468,0.21322363876566594,0.14333944874150414,0.833,False,0.2405,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXVV2GH+H2PG,29.876282,77.027636,30068.6191,390e67f4,0.32053953259070334,0.31127774102434136,0.27700382732832407,0.043535705262379265,0.19601517106685457,0.18001173154203867,0.17128987848635155,-0.0167819726186539,-0.041083538181042586,-0.019978208711960935,0.20514048778672572,0.24130307515925634,0.15804050547098855,0.917,False,0.2779,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXRWQMH+G6GM,29.933823,76.778079,33.5408,390e3edc,0.24384224911530814,0.23109715282917023,0.17748678475618362,0.06635546435912451,0.12194451441367467,0.09929047487676143,0.09046341851353645,-0.03984161807845036,-0.10037039965391159,-0.09481395035982132,0.2290861209233602,0.1923645943403244,0.1350451037287712,0.75,False,0.289,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXRWRM5+9RGR,29.933444,76.809569,27.5328,390e3f44,0.20831870039304098,0.24038060009479523,0.5120093673467636,-0.3036906669537226,0.16981119414170584,0.1730474591255188,0.32107149064540863,-0.06942284425410132,0.00221100989729166,0.09559852816164494,0.18229460219542185,0.22769733816385268,0.1917307749390602,0.75,False,0.1904,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXRWRM3+868X,29.933265,76.803094,4584.4841,390e3f44,0.14761431240994066,0.1231504637437562,0.07211413485411967,0.07550017755582099,0.07352031044299819,0.06638131365180015,0.014262060424597526,-0.10467580323004061,-0.14327109139412644,-0.11946950726107593,0.1794224009952611,0.1843573622095088,0.11106281701682345,0.833,False,0.3332,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXRWVW5+F9V2,29.94625,76.858429,1754.0124,390e40c4,0.14976751091687576,0.13675262124642082,0.14316063823681033,0.006606872680065434,0.09974233455200127,0.09229948208059954,0.06797629528215542,-0.07166307910844899,-0.09438194556404715,-0.1034968658642852,0.17138133036053702,0.16952216404935588,0.11469218240802742,0.833,False,0.2477,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXRWVQ2+7JV5,29.938305,76.851468,19322.3101,390e40c4,0.36520582346600444,0.2848150053460684,0.09128490556308644,0.273920917902918,0.20851765582448842,0.14964153605937358,0.04228601704242118,0.00986752658372142,-0.07414195091951116,-0.11730351672130862,0.2099359867916931,0.24504419985626424,0.12003044506058184,0.833,False,0.5129,B,SUNFLOWER_WEAK_POSITIVE_MEDIUM,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXRWWP3+HH8V,29.936372,76.90399,2544.8242,390e416c,0.17240167885320262,0.12331815456350644,0.16144249954571327,0.010959179307489353,0.08972962743137032,0.07323598566154638,0.07417618174416324,-0.07234828578366431,-0.12363185244301955,0.0009039088229959094,0.13216383286829417,0.14149314382423955,0.09847265750480196,1.0,False,0.2566,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXRWVMX+8R5Q,29.933124,76.899673,4024.4838,390e416c,0.17926963483766903,0.20427101960494404,0.12974041452010474,0.04952922031756429,0.09878573371540932,0.12328445207150207,0.07384246572231251,-0.07306432395818686,-0.08522661591746979,-0.10212382399255321,0.16401911698400026,0.1729354291444733,0.12224550350081356,0.75,False,0.293,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXRWVMX+QPQC,29.934579,76.899406,19200.9989,390e416c,0.12579234217081575,0.11204825573175854,0.09561764306018078,0.030174699110634973,0.06488230263759875,0.06332662601424584,0.04524167652357172,-0.09095805818837067,-0.12829558040282135,-0.13119574115855748,0.12039842386102101,0.1493304109327423,0.12304609992261076,0.833,False,0.284,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXRWWMW+RJQ4,29.934576,76.946607,22.0236,390e43bc,0.25597336888313293,0.2705228328704834,0.21613876024881998,0.03983460863431296,0.1237491425126791,0.09693145006895065,0.1133053849140803,-0.0625594649463892,-0.05166239961981774,-0.03206602359811465,0.19666680321097374,0.20506882518529893,0.1509085769454638,0.917,False,0.2741,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXRWWVX+92GV,29.943405,76.947572,1870.5013,390e43bc,0.20206293179875334,0.17444286204519727,0.14755577815785295,0.05450715364090039,0.11030724147955576,0.1017435203705515,0.08625757636591082,-0.09616092911788396,-0.0758658929506228,-0.054351933457794425,0.2141383286742937,0.1977773225023633,0.11995007638775167,0.833,False,0.291,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXRWWQX+VJ44,29.939573,76.949149,3776.538,390e43bc,0.15158192250168043,0.17495218746009328,0.2437969803229555,-0.09221505782127506,0.09230974510622522,0.11554095725573246,0.13313485900264183,-0.0699331755244029,-0.07968297008247602,0.035436418693657816,0.14949182039570239,0.16415765909921556,0.1341269513898533,1.0,False,0.1889,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXRWWPW+9FQM,29.935866,76.946281,5230.1091,390e43bc,0.17205337549046598,0.11355715971820209,0.09990149265041154,0.07215188284005444,0.09478685454161342,0.052525564361059554,0.04311662396023266,-0.10208669309599362,-0.09617691779015015,-0.050266186890452084,0.17306438508462538,0.19573316422044015,0.12582862534287834,0.917,False,0.3238,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXRWWRR+MP75,29.941785,76.941839,16300.5289,390e43bc,0.3197735129269185,0.49098193386617395,0.445049377803046,-0.12527586487612746,0.20465012773489344,0.362778770727798,0.3278106136713177,-0.00036174110742773213,0.11937312605098271,0.11486944390269813,0.224585824190455,0.2924345398147038,0.18917538715192136,0.75,False,0.276,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXRWXJM+JFMP,29.931584,76.983676,36.0375,390e431c,0.3756163865327835,0.3719992101192474,0.2906116917729378,0.08500469475984573,0.21784979850053787,0.17321313619613649,0.14696693047881126,-0.028492239071056247,-0.05286584794521332,-0.022753484081476927,0.19318032637238503,0.3240030348300934,0.13232100568711758,1.0,False,0.3354,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXRWXJM+5CJ4,29.930461,76.983483,1233.2824,390e431c,0.43254212973018485,0.42394493743777273,0.2881908065173775,0.14435132321280736,0.253964413733532,0.23086070772260428,0.1694337303051725,0.02502476480003679,0.022135594312567265,0.01873901071121509,0.21135946564997235,0.27121553337201476,0.12777134247880895,0.917,False,0.3835,C,UNCERTAIN,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXRWXMM+35G2,29.932666,76.983075,3359.9941,390e431c,0.19254155758590924,0.15957416157637322,0.12705756542051122,0.06548399216539802,0.11346179255772207,0.0901182987416784,0.06132942609422441,-0.07715898332424417,-0.09798859311683503,-0.055777950445190086,0.17263856898283675,0.17216755769082476,0.1199182725866281,1.0,False,0.3231,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXRWXMM+WFP7,29.934811,76.983582,4164.3262,390e431c,0.6473998127593882,0.6789351121300744,0.5081058857696397,0.13929392698974852,0.470347118430904,0.5010212817362376,0.33846635172293255,0.16079890247437148,0.20837641555948982,0.1500175198639876,0.3118184436378734,0.2933437206294565,0.17231074614184247,1.0,False,0.5098,C,UNCERTAIN,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXRWXGH+P2X9,29.926539,76.977701,19551.4462,390e431c,0.17785768832474336,0.1164852720534518,0.11997293409492288,0.05788475422982048,0.10382702740353765,0.06376532200369098,0.06265084159205714,-0.1114841421115026,-0.12488152932286971,-0.09020138575814646,0.15033958753710475,0.17044592325176514,0.12551721337561803,1.0,False,0.312,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXVW2PC+WRFG,29.937312,77.022054,46.0462,390e5cdc,0.17316674441099167,0.17187958657741548,0.3658060133457184,-0.19263926893472672,0.09784263372421265,0.05210017561912537,0.17133763432502747,-0.10842151194810867,-0.11415471360087395,-0.06778302788734436,0.2053460329771042,0.1712704762816429,0.17793040970961252,0.75,False,0.1654,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXVW2QG+FC46,29.938674,77.026212,2270.7687,390e5cdc,0.282052238113605,0.3053912342740939,0.21386173396156385,0.06819050415204117,0.14851087763404042,0.1668115941664347,0.1230893128205282,-0.13074536306353718,-0.10492249314601607,-0.12614804831070778,0.2060007845553068,0.27480678621392984,0.14191932861621567,0.75,False,0.2878,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXVW2JM+R55F,29.931957,77.03305,3811.7885,390e5cdc,0.2622486795816157,0.20721932968331705,0.16164300376894297,0.10060567581267271,0.1476549896825519,0.11939962272428803,0.0856702062042637,-0.05126507741321499,-0.11402820617788367,-0.11960606311482412,0.20654777209791872,0.1833545959244172,0.11396963521838188,0.75,False,0.3189,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXVW2QJ+RWXJ,29.939601,77.032325,4758.7259,390e5cdc,0.15330249909311536,0.1315247221228977,0.09342780134951074,0.05987469774360461,0.08415838303820541,0.07776363009276488,0.04510010209115636,-0.10682196340834099,-0.1421309650254746,-0.15705994775311813,0.19771117561807233,0.16526773357763885,0.10355487408944303,0.75,False,0.3041,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXVW2QG+22Q7,29.937556,77.025132,24108.6137,390e5cdc,0.15009657550941818,0.13910931832140147,0.09717461871660574,0.05292195679281245,0.07583350991660898,0.07435816988221962,0.044145610014357704,-0.12200873555107553,-0.13954529015584421,-0.11310087060555815,0.1963370514999736,0.18743016244064675,0.07432973215017805,0.833,False,0.3066,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXRXQQG+5G79,29.987905,76.776314,25.0302,390e3904,0.3552210529645284,0.356978976726532,0.34137943387031555,0.013841619094212831,0.20343073705832163,0.23701279759407043,0.18946785728136697,0.007257795271774133,0.010252045467495918,0.007236478850245476,0.20290527244408926,0.2055976539850235,0.15244932969411215,0.833,False,0.2761,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXRXQPF+2W6H,29.985056,76.774932,1952.8625,390e3904,0.1732555215281469,0.14873624541279343,0.12267890655332142,0.05057661497482549,0.09447653170813013,0.07853862713479126,0.05601111219988928,-0.0735437930734069,-0.12620284997133746,-0.11741853450183516,0.1794903857840432,0.15995953813609148,0.13774530506796306,0.833,False,0.2946,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXRXQRF+33XG,29.990231,76.772798,3854.6659,390e3904,0.13736876892665076,0.10030049946086077,0.0745923702294628,0.06277639869718796,0.07020252313287484,0.05804076751743649,0.03399389396127801,-0.10583561032064377,-0.1594825014200698,-0.14621152223220893,0.16965479184947316,0.12413993836471846,0.08505573386667364,0.917,False,0.3258,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
7JXRXQQH+GHM7,29.988834,76.778804,6290.5847,390e3904,0.20671858840886456,0.19626924510539318,0.08911615348930772,0.11760243491955684,0.12261027308878462,0.11325031557310096,0.03049286647576172,-0.08162754471892868,-0.08017441026441016,-0.08003489604917327,0.16526562288219546,0.12453886144507079,0.09756671411939609,0.767,False,0.3662,D,NON_SUNFLOWER_TEMPORAL_NEGATIVE,cofounder_green_to_brown_temporal_heuristic,"Weak label derived from the co-founder's Google Earth field observation (Delhi->Chandigarh drive, 2026-05-09, large sunflower areas in full bloom near Kurukshetra-Karnal) and her resulting Sentinel-2 temporal hypothesis (April green -> May flowering-period green -> June harvested/brown/ploughed). NOT independently confirmed sunflower ground truth. NOT derived from or cross-checked against AMED crop labels.",0.6933333539962768
